"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"5:34:02.6878306 AM","stub.exe","11368","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","SUCCESS","Desired Access: Read"
"5:34:02.6878400 AM","stub.exe","11368","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"5:34:02.6878485 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 0, Name: {031E4825-7B94-4dc3-B131-E946B44C8DD5}"
"5:34:02.6878582 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6878643 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{031E4825-7B94-4dc3-B131-E946B44C8DD5}","SUCCESS","Desired Access: Read"
"5:34:02.6878779 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{031E4825-7B94-4dc3-B131-E946B44C8DD5}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6878883 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{031E4825-7B94-4dc3-B131-E946B44C8DD5}","SUCCESS",""
"5:34:02.6878940 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 1, Name: {04731B67-D933-450a-90E6-4ACD2E9408FE}"
"5:34:02.6879001 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6879058 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{04731B67-D933-450a-90E6-4ACD2E9408FE}","SUCCESS","Desired Access: Read"
"5:34:02.6879152 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{04731B67-D933-450a-90E6-4ACD2E9408FE}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6879228 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{04731B67-D933-450a-90E6-4ACD2E9408FE}","SUCCESS",""
"5:34:02.6879274 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 2, Name: {11016101-E366-4D22-BC06-4ADA335C892B}"
"5:34:02.6879341 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6879392 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{11016101-E366-4D22-BC06-4ADA335C892B}","SUCCESS","Desired Access: Read"
"5:34:02.6879486 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{11016101-E366-4D22-BC06-4ADA335C892B}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6879571 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{11016101-E366-4D22-BC06-4ADA335C892B}","SUCCESS",""
"5:34:02.6879617 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 3, Name: {26EE0668-A00A-44D7-9371-BEB064C98683}"
"5:34:02.6879677 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6879729 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{26EE0668-A00A-44D7-9371-BEB064C98683}","SUCCESS","Desired Access: Read"
"5:34:02.6879798 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{26EE0668-A00A-44D7-9371-BEB064C98683}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6879862 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{26EE0668-A00A-44D7-9371-BEB064C98683}","SUCCESS",""
"5:34:02.6879908 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 4, Name: {4336a54d-038b-4685-ab02-99bb52d3fb8b}"
"5:34:02.6879977 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6880026 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{4336a54d-038b-4685-ab02-99bb52d3fb8b}","SUCCESS","Desired Access: Read"
"5:34:02.6880096 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{4336a54d-038b-4685-ab02-99bb52d3fb8b}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6880153 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{4336a54d-038b-4685-ab02-99bb52d3fb8b}","SUCCESS",""
"5:34:02.6880199 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 5, Name: {450D8FBA-AD25-11D0-98A8-0800361B1103}"
"5:34:02.6880259 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6880308 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{450D8FBA-AD25-11D0-98A8-0800361B1103}","SUCCESS","Desired Access: Read"
"5:34:02.6880378 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{450D8FBA-AD25-11D0-98A8-0800361B1103}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6880444 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{450D8FBA-AD25-11D0-98A8-0800361B1103}","SUCCESS",""
"5:34:02.6880490 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 6, Name: {5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0}"
"5:34:02.6880545 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6880593 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0}","SUCCESS","Desired Access: Read"
"5:34:02.6880675 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6880733 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0}","SUCCESS",""
"5:34:02.6880778 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 7, Name: {59031a47-3f72-44a7-89c5-5595fe6b30ee}"
"5:34:02.6880833 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6880881 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{59031a47-3f72-44a7-89c5-5595fe6b30ee}","SUCCESS","Desired Access: Read"
"5:34:02.6880951 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{59031a47-3f72-44a7-89c5-5595fe6b30ee}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6881021 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{59031a47-3f72-44a7-89c5-5595fe6b30ee}","SUCCESS",""
"5:34:02.6881069 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 8, Name: {645FF040-5081-101B-9F08-00AA002F954E}"
"5:34:02.6881121 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6881172 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{645FF040-5081-101B-9F08-00AA002F954E}","SUCCESS","Desired Access: Read"
"5:34:02.6881236 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{645FF040-5081-101B-9F08-00AA002F954E}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6881297 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{645FF040-5081-101B-9F08-00AA002F954E}","SUCCESS",""
"5:34:02.6881339 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 9, Name: {89D83576-6BD1-4c86-9454-BEB04E94C819}"
"5:34:02.6881397 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6881445 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{89D83576-6BD1-4c86-9454-BEB04E94C819}","SUCCESS","Desired Access: Read"
"5:34:02.6881518 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{89D83576-6BD1-4c86-9454-BEB04E94C819}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6881591 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{89D83576-6BD1-4c86-9454-BEB04E94C819}","SUCCESS",""
"5:34:02.6881636 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 10, Name: {9343812e-1c37-4a49-a12e-4b2d810d956b}"
"5:34:02.6881694 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6881743 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{9343812e-1c37-4a49-a12e-4b2d810d956b}","SUCCESS","Desired Access: Read"
"5:34:02.6881812 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{9343812e-1c37-4a49-a12e-4b2d810d956b}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6881876 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{9343812e-1c37-4a49-a12e-4b2d810d956b}","SUCCESS",""
"5:34:02.6881918 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 11, Name: {B4FB3F98-C1EA-428d-A78A-D1F5659CBA93}"
"5:34:02.6881979 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6882028 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{B4FB3F98-C1EA-428d-A78A-D1F5659CBA93}","SUCCESS","Desired Access: Read"
"5:34:02.6882210 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{B4FB3F98-C1EA-428d-A78A-D1F5659CBA93}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6882273 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{B4FB3F98-C1EA-428d-A78A-D1F5659CBA93}","SUCCESS",""
"5:34:02.6882322 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 12, Name: {BD7A2E7B-21CB-41b2-A086-B309680C6B7E}"
"5:34:02.6882376 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6882428 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{BD7A2E7B-21CB-41b2-A086-B309680C6B7E}","SUCCESS","Desired Access: Read"
"5:34:02.6882504 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{BD7A2E7B-21CB-41b2-A086-B309680C6B7E}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6882568 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{BD7A2E7B-21CB-41b2-A086-B309680C6B7E}","SUCCESS",""
"5:34:02.6882613 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 13, Name: {daf95313-e44d-46af-be1b-cbacea2c3065}"
"5:34:02.6882671 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6882722 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{daf95313-e44d-46af-be1b-cbacea2c3065}","SUCCESS","Desired Access: Read"
"5:34:02.6882898 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{daf95313-e44d-46af-be1b-cbacea2c3065}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6882968 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{daf95313-e44d-46af-be1b-cbacea2c3065}","SUCCESS",""
"5:34:02.6883013 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 14, Name: {e345f35f-9397-435c-8f95-4e922c26259e}"
"5:34:02.6883071 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6883120 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{e345f35f-9397-435c-8f95-4e922c26259e}","SUCCESS","Desired Access: Read"
"5:34:02.6883192 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{e345f35f-9397-435c-8f95-4e922c26259e}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6883253 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{e345f35f-9397-435c-8f95-4e922c26259e}","SUCCESS",""
"5:34:02.6883298 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 15, Name: {ED228FDF-9EA8-4870-83b1-96b02CFE0D52}"
"5:34:02.6883353 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6883405 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{ED228FDF-9EA8-4870-83b1-96b02CFE0D52}","SUCCESS","Desired Access: Read"
"5:34:02.6883496 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{ED228FDF-9EA8-4870-83b1-96b02CFE0D52}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6883559 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{ED228FDF-9EA8-4870-83b1-96b02CFE0D52}","SUCCESS",""
"5:34:02.6883605 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Index: 16, Name: {F02C1A0D-BE21-4350-88B0-7367FC96EF3C}"
"5:34:02.6883668 AM","stub.exe","11368","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6883720 AM","stub.exe","11368","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{F02C1A0D-BE21-4350-88B0-7367FC96EF3C}","SUCCESS","Desired Access: Read"
"5:34:02.6883787 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{F02C1A0D-BE21-4350-88B0-7367FC96EF3C}\SuppressionPolicy","NAME NOT FOUND","Length: 144"
"5:34:02.6883847 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace\{F02C1A0D-BE21-4350-88B0-7367FC96EF3C}","SUCCESS",""
"5:34:02.6883993 AM","stub.exe","11368","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","NO MORE ENTRIES","Index: 17, Length: 288"
"5:34:02.6884045 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\Desktop\NameSpace","SUCCESS",""
"5:34:02.6884120 AM","stub.exe","11368","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"5:34:02.6884193 AM","stub.exe","11368","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","NAME NOT FOUND","Desired Access: Read"
"5:34:02.6884299 AM","stub.exe","11368","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"5:34:02.6884363 AM","stub.exe","11368","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace\DelegateFolders","NAME NOT FOUND","Desired Access: Read"
"5:34:02.6884484 AM","stub.exe","11368","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"5:34:02.6884545 AM","stub.exe","11368","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace\DelegateFolders","NAME NOT FOUND","Desired Access: Read"
"5:34:02.6884842 AM","stub.exe","11368","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6884894 AM","stub.exe","11368","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"5:34:02.6884985 AM","stub.exe","11368","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"5:34:02.6885036 AM","stub.exe","11368","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\Desktop\NameSpace","NAME NOT FOUND","Desired Access: Read"
